"EwE_num","EwE_name","Common","Sciname","Genus","Species","ID_sp"
"47","Demersal coastal invertebrate feeders","croaker, atlantic","micropogonias undulatus","micropogonias","undulatus","Sp_765"
"47","Demersal coastal invertebrate feeders","drum, black","pogonias cromis","pogonias","cromis","Sp_766"
"47","Demersal coastal invertebrate feeders","dwarf seahorse","hippocampus zosterae","hippocampus","zosterae","Sp_767"
"47","Demersal coastal invertebrate feeders","florida pompano","trachinotus carolinus","trachinotus","carolinus","Sp_768"
"47","Demersal coastal invertebrate feeders","freshwater drum","aplodinotus grunniens","aplodinotus","grunniens","Sp_769"
"47","Demersal coastal invertebrate feeders","gafftopsail catfish","bagre marinus","bagre","marinus","Sp_770"
"47","Demersal coastal invertebrate feeders","grass porgy","calamus arctifrons","calamus","arctifrons","Sp_771"
"47","Demersal coastal invertebrate feeders","gulf kingfish","menticirrhus littoralis","menticirrhus","littoralis","Sp_772"
"47","Demersal coastal invertebrate feeders","hardhead catfish","arius felis","arius","felis","Sp_773"
"47","Demersal coastal invertebrate feeders","irish pompano","diapterus auratus","diapterus","auratus","Sp_774"
"47","Demersal coastal invertebrate feeders","leatherjack","oligoplites saurus","oligoplites","saurus","Sp_775"
"47","Demersal coastal invertebrate feeders","lined seahorse","hippocampus erectus","hippocampus","erectus","Sp_776"
"47","Demersal coastal invertebrate feeders","littlehead porgy","calamus proridens","calamus","proridens","Sp_777"
"47","Demersal coastal invertebrate feeders","longspine porgy","stenotomus caprinus","stenotomus","caprinus","Sp_778"
"47","Demersal coastal invertebrate feeders","lookdown","selene vomer","selene","vomer","Sp_779"
"47","Demersal coastal invertebrate feeders","moonfish, atlantic","selene setapinnis","selene","setapinnis","Sp_780"
"47","Demersal coastal invertebrate feeders","mottled mojarra","eucinostomus lefroyi","eucinostomus","lefroyi","Sp_781"
"47","Demersal coastal invertebrate feeders","northern kingfish","menticirrhus saxatilis","menticirrhus","saxatilis","Sp_782"
"47","Demersal coastal invertebrate feeders","palometa","trachinotus goodei","trachinotus","goodei","Sp_783"
"47","Demersal coastal invertebrate feeders","permit","trachinotus falcatus","trachinotus","falcatus","Sp_784"
"47","Demersal coastal invertebrate feeders","pigfish","orthopristis chrysoptera","orthopristis","chrysoptera","Sp_785"
"47","Demersal coastal invertebrate feeders","pompano, african","alectis ciliaris","alectis","ciliaris","Sp_786"
"47","Demersal coastal invertebrate feeders","pompano, florida","trachinotus carolinus","trachinotus","carolinus","Sp_787"
"47","Demersal coastal invertebrate feeders","porgy, red","pagrus pagrus","pagrus","pagrus","Sp_788"
"47","Demersal coastal invertebrate feeders","red porgy","pagrus sedecim","pagrus","sedecim","Sp_789"
"47","Demersal coastal invertebrate feeders","red porgy","pagrus pagrus","pagrus","pagrus","Sp_790"
"47","Demersal coastal invertebrate feeders","redeye mullet","mugil gaimardianus","mugil","gaimardianus","Sp_791"
"47","Demersal coastal invertebrate feeders","shortnose sturgeon","acipenser brevirostrum","acipenser","brevirostrum","Sp_792"
"47","Demersal coastal invertebrate feeders","silver jenny","eucinostomus gula","eucinostomus","gula","Sp_793"
"47","Demersal coastal invertebrate feeders","silver perch","bairdiella chrysoura","bairdiella","chrysoura","Sp_794"
"47","Demersal coastal invertebrate feeders","southern kingfish","menticirrhus americanus","menticirrhus","americanus","Sp_795"
"47","Demersal coastal invertebrate feeders","spot","leiostomus xanthurus","leiostomus","xanthurus","Sp_796"
"47","Demersal coastal invertebrate feeders","spotfin mojarra","eucinostomus argenteus","eucinostomus","argenteus","Sp_797"
"47","Demersal coastal invertebrate feeders","spotted drum","equetus punctatus","equetus","punctatus","Sp_798"
"47","Demersal coastal invertebrate feeders","spotted goatfish","pseudopeneus maculatus","pseudopeneus","maculatus","Sp_799"
"47","Demersal coastal invertebrate feeders","spotted goatfish","pseudupeneus maculatus","pseudupeneus","maculatus","Sp_800"
"47","Demersal coastal invertebrate feeders","star drum","stellifer lanceolatus","stellifer","lanceolatus","Sp_801"
"47","Demersal coastal invertebrate feeders","striped croaker","bairdiella sanctaeluciae","bairdiella","sanctaeluciae","Sp_802"
"47","Demersal coastal invertebrate feeders","striped mojarra","diapterus plumieri","diapterus","plumieri","Sp_803"
"47","Demersal coastal invertebrate feeders","yellowfin mojarra","gerres cinereus","gerres","cinereus","Sp_804"
"47","Demersal coastal invertebrate feeders","yellowfin bream","acanthopagrus australis","acanthopagrus","australis","Sp_805"
"47","Demersal coastal invertebrate feeders","white bullhead","ameiurus catus","ameiurus","catus","Sp_806"
"47","Demersal coastal invertebrate feeders","west atlantic sea bream","archosargus rhomboidalis","archosargus","rhomboidalis","Sp_807"
"47","Demersal coastal invertebrate feeders","silver white croaker","argyrosomus argentatus","argyrosomus","argentatus","Sp_808"
"47","Demersal coastal invertebrate feeders","hardhead sea catfish","ariopsis felis","ariopsis","felis","Sp_809"
"47","Demersal coastal invertebrate feeders","coco sea catfish","bagre bagre","bagre","bagre","Sp_810"
"47","Demersal coastal invertebrate feeders","gafftopsail sea catfish","bagre marinus","bagre","marinus","Sp_811"
"47","Demersal coastal invertebrate feeders","perch","bairdiella sp","bairdiella","sp","Sp_812"
"47","Demersal coastal invertebrate feeders","risso's dragonet","callionymus risso","callionymus","risso","Sp_813"
"47","Demersal coastal invertebrate feeders","dragonet","callionymus sp","callionymus","sp","Sp_814"
"47","Demersal coastal invertebrate feeders","barred fingerfin","cheilodactylus pixi","cheilodactylus","pixi","Sp_815"
"47","Demersal coastal invertebrate feeders","two-tone fingerling","chirodactylus brachydactylus","chirodactylus","brachydactylus","Sp_816"
"47","Demersal coastal invertebrate feeders","pacific bumper","chloroscombrus orqueta","chloroscombrus","orqueta","Sp_817"
"47","Demersal coastal invertebrate feeders","bumper","chloroscombrus sp","chloroscombrus","sp","Sp_818"
"47","Demersal coastal invertebrate feeders","englishman","chrysoblephus anglicus","chrysoblephus","anglicus","Sp_819"
"47","Demersal coastal invertebrate feeders","false red stumpnose","chrysoblephus lophus","chrysoblephus","lophus","Sp_820"
"47","Demersal coastal invertebrate feeders","slinger seabream","chrysoblephus puniceus","chrysoblephus","puniceus","Sp_821"
"47","Demersal coastal invertebrate feeders","walking catfish","clarias batrachus","clarias","batrachus","Sp_822"
"47","Demersal coastal invertebrate feeders","barbel drum","ctenosciena gracilicirrhus","ctenosciena","gracilicirrhus","Sp_823"
"47","Demersal coastal invertebrate feeders","dusky morwong","dactylophora nigricans","dactylophora","nigricans","Sp_824"
"47","Demersal coastal invertebrate feeders","common dentex","dentex dentex","dentex","dentex","Sp_825"
"47","Demersal coastal invertebrate feeders","pink dentex","dentex gibbosus","dentex","gibbosus","Sp_826"
"47","Demersal coastal invertebrate feeders","irish mojarra","diapterus auratus","diapterus","auratus","Sp_827"
"47","Demersal coastal invertebrate feeders","irish pompano","diapterus olistostomus","diapterus","olistostomus","Sp_828"
"47","Demersal coastal invertebrate feeders","caitipa mojarra","diapterus rhombeus","diapterus","rhombeus","Sp_829"
"47","Demersal coastal invertebrate feeders","sand mojarra","diapterus rhombeus","diapterus","rhombeus","Sp_830"
"47","Demersal coastal invertebrate feeders","mojarra","diapterus sp","diapterus","sp","Sp_831"
"47","Demersal coastal invertebrate feeders","white seabream","diplodus sargus","diplodus","sargus","Sp_832"
"47","Demersal coastal invertebrate feeders","snake pipefish","entelurus aequoreus","entelurus","aequoreus","Sp_833"
"47","Demersal coastal invertebrate feeders","silver mojarra","eucinostomus argenteus","eucinostomus","argenteus","Sp_834"
"47","Demersal coastal invertebrate feeders","jenny mojarra","eucinostomus gula","eucinostomus","gula","Sp_835"
"47","Demersal coastal invertebrate feeders","tidewater mojarra","eucinostomus harengulus","eucinostomus","harengulus","Sp_836"
"47","Demersal coastal invertebrate feeders","slender mojarra","eucinostomus jonesii","eucinostomus","jonesii","Sp_837"
"47","Demersal coastal invertebrate feeders","mojarra","eucinostomus sp","eucinostomus","sp","Sp_838"
"47","Demersal coastal invertebrate feeders","sandflat mojarra","eucinostornus argentcus","eucinostornus","argentcus","Sp_839"
"47","Demersal coastal invertebrate feeders","striped mojarra","eugerres plumieri","eugerres","plumieri","Sp_840"
"47","Demersal coastal invertebrate feeders","white barbel","galeichthys feliceps","galeichthys","feliceps","Sp_841"
"47","Demersal coastal invertebrate feeders","sea catfish","galeicthys sp","galeicthys","sp","Sp_842"
"47","Demersal coastal invertebrate feeders","silverbelly","gerres subfasciatus","gerres","subfasciatus","Sp_843"
"47","Demersal coastal invertebrate feeders","northern seahorse","hippocampus hudemius","hippocampus","hudemius","Sp_844"
"47","Demersal coastal invertebrate feeders","lined seahorse","hippocampus hudsonius","hippocampus","hudsonius","Sp_845"
"47","Demersal coastal invertebrate feeders","pacific seahorse","hippocampus ingens","hippocampus","ingens","Sp_846"
"47","Demersal coastal invertebrate feeders","longsnout seahorse","hippocampus reidi","hippocampus","reidi","Sp_847"
"47","Demersal coastal invertebrate feeders","seahorse","hippocampus sp","hippocampus","sp","Sp_848"
"47","Demersal coastal invertebrate feeders","brown hoplo","hoplosternum littorale","hoplosternum","littorale","Sp_849"
"47","Demersal coastal invertebrate feeders","bigtooth corvina","isopisthus parvipinnis","isopisthus","parvipinnis","Sp_850"
"47","Demersal coastal invertebrate feeders","silver drum","larimus argenteus","larimus","argenteus","Sp_851"
"47","Demersal coastal invertebrate feeders","drum","larimus sp","larimus","sp","Sp_852"
"47","Demersal coastal invertebrate feeders","slender ponyfish","leiognathus elongatus","leiognathus","elongatus","Sp_853"
"47","Demersal coastal invertebrate feeders","ornate ponyfish","leiognathus lineolatus","leiognathus","lineolatus","Sp_854"
"47","Demersal coastal invertebrate feeders","spotnape ponyfish","leiognathus nuchalis","leiognathus","nuchalis","Sp_855"
"47","Demersal coastal invertebrate feeders","offshore ponyfish","leiognathus rivulatus","leiognathus","rivulatus","Sp_856"
"47","Demersal coastal invertebrate feeders","deep pugnose ponyfish","leiognathus ruconius","leiognathus","ruconius","Sp_857"
"47","Demersal coastal invertebrate feeders","ponyfish","leiognathus sp","leiognathus","sp","Sp_858"
"47","Demersal coastal invertebrate feeders","croaker","leiostomus sp","leiostomus","sp","Sp_859"
"47","Demersal coastal invertebrate feeders","spot croaker","leiostomus xanthurus","leiostomus","xanthurus","Sp_860"
"47","Demersal coastal invertebrate feeders","pumpkinseed","lepomis gibbosus","lepomis","gibbosus","Sp_861"
"47","Demersal coastal invertebrate feeders","spotted sunfish","lepomis punctatus","lepomis","punctatus","Sp_862"
"47","Demersal coastal invertebrate feeders","sunfish","lepomis sp","lepomis","sp","Sp_863"
"47","Demersal coastal invertebrate feeders","white steenbras","lithognathus lithognathus","lithognathus","lithognathus","Sp_864"
"47","Demersal coastal invertebrate feeders","sand steenbras","lithognathus mormyrus","lithognathus","mormyrus","Sp_865"
"47","Demersal coastal invertebrate feeders","king weakfish","macrodon ancylodon","macrodon","ancylodon","Sp_866"
"47","Demersal coastal invertebrate feeders","longspine snipefish","macroramphosus scolopax ","macroramphosus","scolopax ","Sp_867"
"47","Demersal coastal invertebrate feeders","snipefish","macrorhamphosus sp","macrorhamphosus","sp","Sp_868"
"47","Demersal coastal invertebrate feeders","moonfish","mene maculata","mene","maculata","Sp_869"
"47","Demersal coastal invertebrate feeders","southern kingcroaker","menticirrhus americanus","menticirrhus","americanus","Sp_870"
"47","Demersal coastal invertebrate feeders","whiting","menticirrhus americanus","menticirrhus","americanus","Sp_871"
"47","Demersal coastal invertebrate feeders","gulf kingcroaker","menticirrhus littoralis","menticirrhus","littoralis","Sp_872"
"47","Demersal coastal invertebrate feeders","surf whiting","menticirrhus littoralis","menticirrhus","littoralis","Sp_873"
"47","Demersal coastal invertebrate feeders","northern kingfish","menticirrhus saxalitis","menticirrhus","saxalitis","Sp_874"
"47","Demersal coastal invertebrate feeders","kingcroaker","menticirrhus sp","menticirrhus","sp","Sp_875"
"47","Demersal coastal invertebrate feeders","lancetail wormfish","microdesmus lanceolatus","microdesmus","lanceolatus","Sp_876"
"47","Demersal coastal invertebrate feeders","whitemouth croaker","micropogonias furnieri","micropogonias","furnieri","Sp_877"
"47","Demersal coastal invertebrate feeders","croaker","micropogonias sp","micropogonias","sp","Sp_878"
"47","Demersal coastal invertebrate feeders","smallmouth bass","micropterus dolomieu","micropterus","dolomieu","Sp_879"
"47","Demersal coastal invertebrate feeders","largemouth bass","micropterus salmoides","micropterus","salmoides","Sp_880"
"47","Demersal coastal invertebrate feeders","white perch","morone americana","morone","americana","Sp_881"
"47","Demersal coastal invertebrate feeders","mexican goatfish","mulloidichthys dentatus","mulloidichthys","dentatus","Sp_882"
"47","Demersal coastal invertebrate feeders","yellow goatfish","mulloidichthys martinicus","mulloidichthys","martinicus","Sp_883"
"47","Demersal coastal invertebrate feeders","red goatfish","mullus auratus","mullus","auratus","Sp_884"
"47","Demersal coastal invertebrate feeders","mullet","mullus sp","mullus","sp","Sp_885"
"47","Demersal coastal invertebrate feeders","chinaman leatherjacket","nelusetta ayraud","nelusetta","ayraud","Sp_886"
"47","Demersal coastal invertebrate feeders","leatherjacket","oligoplites saurus","oligoplites","saurus","Sp_887"
"47","Demersal coastal invertebrate feeders","leatherjacket","oligoplites sp","oligoplites","sp","Sp_888"
"47","Demersal coastal invertebrate feeders","corocoro grunt","orthopristis ruber","orthopristis","ruber","Sp_889"
"47","Demersal coastal invertebrate feeders","blue hottentot","pachymetopon aeneum","pachymetopon","aeneum","Sp_890"
"47","Demersal coastal invertebrate feeders","bronze bream","pachymetopon grande","pachymetopon","grande","Sp_891"
"47","Demersal coastal invertebrate feeders","axillary sea bream","pagellus acarne","pagellus","acarne","Sp_892"
"47","Demersal coastal invertebrate feeders","natal pandora","pagellus bellottii natalensis","pagellus","bellottii","Sp_893"
"47","Demersal coastal invertebrate feeders","blackspot seabream","pagellus bogaraveo","pagellus","bogaraveo","Sp_894"
"47","Demersal coastal invertebrate feeders","common pandora","pagellus erythrinus","pagellus","erythrinus","Sp_895"
"47","Demersal coastal invertebrate feeders","porgy","pagrus sp","pagrus","sp","Sp_896"
"47","Demersal coastal invertebrate feeders","banded croaker","paralonchurus brasiliensis","paralonchurus","brasiliensis","Sp_897"
"47","Demersal coastal invertebrate feeders","armored searobin","peristedion altipinnis","peristedion","altipinnis","Sp_898"
"47","Demersal coastal invertebrate feeders","armored searobin","peristedion sp","peristedion","sp","Sp_899"
