Group,Sciname,Common,EwE_name,EwE_num
benthic coastal invertebrate feeders,OPHIDIIDAE,BROTULA/CUSK EEL,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,OPHIDION HOLBROOKI,BAND CUSK EEL,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,OPHIDION MARGINATUM,STRIPED CUSK EEL,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,OPHIDION SP,CUSK EEL,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,OPHIDION WELSHI,CRESTED CUSK EEL,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,OPHIIDAE,CUSK,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,OPISTOGNATHIDAE,JAWFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,OPISTOGNATHUS AURIFRONS,YELLOWHEAD JAWFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,OPISTOGNATHUS LONCHURUS,MOUSTACHE JAWFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,OPISTOGNATHUS ROBINSI,SPOTFIN JAWFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,OPISTOGNATHUS SP,JAWFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PARAPLAGUSIA UNICOLOR,TONGUESOLE,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PENTAPODUS SP,THREADFIN BREAM,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PHYCIDAE,HAKE,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PHYCIS BLENNOIDES,GREATER FORKBEARD,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PLATICHTHYS STELLATUS,STARRY FLOUNDER,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PLEURONECTES FERRUGINUS,YELLOWTAIL FLOUNDER,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PLEURONECTES PLATESSA,PLAICE,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PLEURONECTIDAE,RIGHTEYE FLOUNDER,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PLEURONECTIFORMES,FLATFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,POLLACHIUS POLLACHIUS,POLLOCK,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,POLLACHIUS VIRENS,SAITHE,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,POLYDACTYLUS OPERCULARIS,YELLOW BOBO,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,POLYDACTYLUS VIRGINICUS,BARBU THREADFIN,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,POLYNEMIDAE,THREADFIN,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,POLYNEMUS SP,THREADFIN,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PRIONOTUS MARTIS,BARRED SEAROBIN,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PRIONOTUS PUNCTATUS,BLUEWING SEAROBIN,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PRIONOTUS ROSEUS,BLUESPOTTED SEAROBIN,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PRIONOTUS SP,SEAROBIN,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PRIONOTUS STEARNSI,SHORTWING SEAROBIN,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PSEUDOPLEURONECTES AMERICANUS,WINTER FLOUNDER,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PSEUDORHOMBUS JENYNSII,SMALL-TOOTHED FLOUNDER,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,PTERELEOTRIS CALLIURUS,BLUE GOBY,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,RANEYA FLUMINENSIS,CUSK-EEL,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SCOPHTHALAMUS AQUOSUS,WINDOWPANE,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SCOPHTHALMIDAE,TURBOT,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SCORPAENA CALCARATA,SMOOTHHEAD SCORPIONFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SCORPAENICHTHYS MARMORATUS,CABEZON,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SILLAGINIDAE,SMELT-WHITING,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SILLAGO SP,SMELT-WHITING,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SOLEIDAE,SOLE,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,STICHAEIDAE,SNAKE BLENNY,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SYACIUM SP,DUSKY FLOUNDER,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SYMPHURUS PLAGIUSA,BLACKCHEEK TONGUEFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SYMPHURUS SP,TONGUEFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SYMPHURUS TESSELLATUS,TESSELATED TONGUEFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,SYMPHURUS UROSPILUS,SPOTTAIL TONGUEFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,TAURULUS BUBALIS,SEA SCORPION,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,TRACHINUS DRACO,WEAVERFISH,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,TRACHINUS SP,WEAVER,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,TRIGLA LUCERNA,TUB GURNARD,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,TRIGLID SP,SEA ROBIN,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,TRIGLIDAE,SEA ROBIN,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,TRISOPTERUS LUSCUS,WHITING-POUT,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,TRISOPTERUS SP,POUTING/POOR COD,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,UROPHYCIS BRASILIENSIS,CODLING,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,UROPHYCIS MISTACEA,HAKE,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,UROPHYCIS REGIA,SPOTTED CODLING,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,UROPHYCIS REGIA,SPOTTED HAKE,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,UROPHYCIS SP,HAKE,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,UROPHYCIS TENUIS,WHITE HAKE,Benthic coastal invertebrate feeders,49
benthic coastal invertebrate feeders,ZOARCIDAE,EELPOUT,Benthic coastal invertebrate feeders,49
tilefish,CAULOLATILUS CYANOPS,BLACKLINE TILEFISH,Tilefish,50
tilefish,CAULOLATILUS MICROPS,BLUELINE TILEFISH,Tilefish,50
tilefish,NA,GOLDFACE TILEFISH,Tilefish,50
tilefish,MALACANTHUS PLUMIERI,SAND TILEFISH,Tilefish,50
tilefish,LOPHOLATILUS CHAMAELEONTICEPS,TILEFISH,Tilefish,50
tilefish,MALACANTHIDAE,TILEFISH FAMILY,Tilefish,50
tilefish,CAULOLATILUS CYANOPS,"TILEFISH, BLACKLINE",Tilefish,50
tilefish,CAULOLATILUS MICROPS,"TILEFISH, BLUELINE",Tilefish,50
tilefish,NA,"TILEFISH, GOLDEN",Tilefish,50
tilefish,CAULOLATILUS CHRYSOPS,"TILEFISH, GOLDFACE",Tilefish,50
tilefish,MALACANTHUS PLUMIERI,"TILEFISH, SAND",Tilefish,50
tilefish,MALACANTHIDAE,TILEFISHES,Tilefish,50
tilefish,BRANCHIOSTEGUS ARGENTATUS,SILVER HORSEHEAD,Tilefish,50
tilefish,LOPHOLATILUS CHAMAELEONTICEPS,GOLDEN TILEFISH,Tilefish,50
tilefish,LOPHOLATILUS CHAMAELEONTICEPS,GREAT NORTHERN TILEFISH,Tilefish,50
tilefish,MALACANTHIDAE,TILEFISH,Tilefish,50
gray triggerfish,BALISTES CAPRISCUS,GRAY TRIGGERFISH,Gray triggerfish,51
gray triggerfish,BALISTES CAPRISCUS,"TRIGGERFISH, GRAY",Gray triggerfish,51
coastal omnivores,CHAETODIPTERUS FABER,ATLANTIC SPADEFISH,Coastal omnivores,52
coastal omnivores,DIODON HOLOCANTHUS,BALLONFISH,Coastal omnivores,52
coastal omnivores,SPHOEROIDES SPENGLERI,BANDTAIL PUFFER,Coastal omnivores,52
coastal omnivores,SPHOEROIDES PACHYGASTER,BLUNTHEAD PUFFER,Coastal omnivores,52
coastal omnivores,LACTOPHRYS,BOXFISH GENUS,Coastal omnivores,52
coastal omnivores,LACTOPHRYS SPP.,BOXFISH GENUS,Coastal omnivores,52
coastal omnivores,OSTRACIIDAE,BOXFISHES,Coastal omnivores,52
coastal omnivores,CHILOMYCTERUS,BURRFISH GENUS,Coastal omnivores,52
coastal omnivores,CHILOMYCTERUS SPP.,BURRFISH GENUS,Coastal omnivores,52
coastal omnivores,SPHOEROIDES TESTUDINEUS,CHECKERED PUFFER,Coastal omnivores,52
coastal omnivores,NA,"FILEFISH, UNIDENTIFIED",Coastal omnivores,52
coastal omnivores,ACANTHOSTRACION POLYGONIUS,HONEYCOMB COWFISH,Coastal omnivores,52
coastal omnivores,LACTOPHRYS POLYGONIA,HONEYCOMB COWFISH,Coastal omnivores,52
coastal omnivores,SPHOEROIDES PARVUS,LEAST PUFFER,Coastal omnivores,52
coastal omnivores,SPHOEROIDES DORSALIS,MARBLED PUFFER,Coastal omnivores,52
coastal omnivores,SPHOEROIDES MACULATUS,NORTHERN PUFFER,Coastal omnivores,52
coastal omnivores,CANTHIDERMIS SUFFLAMEN,OCEAN TRIGGERFISH,Coastal omnivores,52
coastal omnivores,LAGOCEPHALUS LAGOCEPHALUS,OCEANIC PUFFER,Coastal omnivores,52
coastal omnivores,LAGOCEPHALUS,OCEANIC PUFFER,Coastal omnivores,52
coastal omnivores,ALUTERUS SCHOEPFI,ORANGE FILEFISH,Coastal omnivores,52
coastal omnivores,LAGODON RHOMBOIDES,PINFISH,Coastal omnivores,52
coastal omnivores,MONACANTHUS HISPIDUS,PLANEHEAD FILEFISH,Coastal omnivores,52
coastal omnivores,DIODON HYSTRIX,PORCUPINEFISH,Coastal omnivores,52
coastal omnivores,TETRAODONTIDAE,PUFFER FAMILY,Coastal omnivores,52
coastal omnivores,SPHOEROIDES,PUFFER GENUS,Coastal omnivores,52
coastal omnivores,NA,"PUFFER, UNIDENTIFIED",Coastal omnivores,52
coastal omnivores,NA,PUFFERS,Coastal omnivores,52
coastal omnivores,CANTHIDERMIS MACULATA,ROUGH TRIGGERFISH,Coastal omnivores,52
coastal omnivores,XANTHICHTHYS RINGENS,SARGASSUM TRIGGERFISH,Coastal omnivores,52
coastal omnivores,LACTOPHRYS QUADRICORNIS,SCRAWLED COWFISH,Coastal omnivores,52
coastal omnivores,ACANTHOSTRACION QUADRICORNIS,SCRAWLED COWFISH,Coastal omnivores,52
coastal omnivores,ALUTERUS SCRIPTUS,SCRAWLED FILEFISH,Coastal omnivores,52
coastal omnivores,LAGOCEPHALUS LAEVIGATUS,SMOOTH PUFFER,Coastal omnivores,52
coastal omnivores,LACTOPHRYS TRIQUETER,SMOOTH TRUNKFISH,Coastal omnivores,52
coastal omnivores,SPHOEROIDES NEPHELUS,SOUTHERN PUFFER,Coastal omnivores,52
coastal omnivores,EPHIPPIDAE,SPADEFISHES,Coastal omnivores,52
coastal omnivores,DIPLODUS HOLBROOKI,SPOTTAIL PINFISH,Coastal omnivores,52
coastal omnivores,CHILOMYCTERUS ATINGA,SPOTTED BURRFISH,Coastal omnivores,52
coastal omnivores,LACTOPHRYS BICAUDALIS,SPOTTED TRUNKFISH,Coastal omnivores,52
coastal omnivores,CHILOMYCTERUS SCHOEPFI,STRIPED BURRFISH,Coastal omnivores,52
coastal omnivores,CANTHIDERMIS SUFFLAMEN,"TRIGGERFISH, OCEAN",Coastal omnivores,52
coastal omnivores,LACTOPHRYS TRIGONUS,TRUNKFISH,Coastal omnivores,52
coastal omnivores,ALUTERUS MONOCEROS,UNICORN FILEFISH,Coastal omnivores,52
coastal omnivores,NA,WEB BURRFISH,Coastal omnivores,52
coastal omnivores,CANTHERHINES MACROCERUS,WHITESPOTTED FILEFISH,Coastal omnivores,52
coastal omnivores,ALUTERA SCRIPTA,SCRAWLED FILEFISH,Coastal omnivores,52
coastal omnivores,ALUTERUS SCHOEPFII,ORANGE FILEFISH,Coastal omnivores,52
coastal omnivores,ALUTERUS SP,FILEFISH,Coastal omnivores,52
coastal omnivores,AROTHRON SP,PUFFER,Coastal omnivores,52
coastal omnivores,BLAASOPS,TETRAODONTIDAE,Coastal omnivores,52
coastal omnivores,CANTHERHINES MUCROCERUS,WHITE-SPOTTED FILEFISH,Coastal omnivores,52
coastal omnivores,CANTHERHINES PULLUS,ORANGESPOTTED FILEFISH,Coastal omnivores,52
coastal omnivores,CANTHERHINES PULLUS,ORANGE-SPOTTED FILEFISH,Coastal omnivores,52
coastal omnivores,CANTHERHINES SP,FILEFISH,Coastal omnivores,52
coastal omnivores,CANTHIGASTER ROSTRATA,SHARPNOSE PUFFER,Coastal omnivores,52
coastal omnivores,CHILOMYCTERUS SCHOEPFI,BURRFISH,Coastal omnivores,52
coastal omnivores,CHILOMYCTERUS SP,BURRFISH,Coastal omnivores,52
coastal omnivores,DIODON HOLOCANTHUS,BALLOONFISH,Coastal omnivores,52
coastal omnivores,DIODON HOLOCANTHUS,LONGSPINE PORCUPINEFISH,Coastal omnivores,52
coastal omnivores,DIODON HOLOCANTHUS,LONGSPINED PORCUPINEFISH,Coastal omnivores,52
coastal omnivores,DIODON HYSTRIX,SPOT-FIN PORCUPINEFISH,Coastal omnivores,52
coastal omnivores,DIODON SP,PORCUPINEFISH,Coastal omnivores,52
coastal omnivores,DIODONTIDAE,PORCUPINEFISH,Coastal omnivores,52
coastal omnivores,EPHIPPIDAE,SPADEFISH,Coastal omnivores,52
coastal omnivores,LACTOPHRYS SP,TRUNKFISH,Coastal omnivores,52
coastal omnivores,LACTOPHRYS TRIGONUS,BUFFALO TRUNKFISH,Coastal omnivores,52
coastal omnivores,LACTORIA CORNUTA,LONGHORN COWFISH,Coastal omnivores,52
coastal omnivores,LACTORIA DIAPHANA,ROUNDBELLY COWFISH,Coastal omnivores,52
coastal omnivores,LACTORIA SP,COWFISH,Coastal omnivores,52
coastal omnivores,LAGOCEPHALUS INERMIS,SMOOTH BLAASOP,Coastal omnivores,52
coastal omnivores,LAGOCEPHALUS SP,PUFFER,Coastal omnivores,52
coastal omnivores,MONACANTHIDAE,FILEFISH,Coastal omnivores,52
coastal omnivores,MONACANTHUS CILIATUS,FRINGED FILEFISH,Coastal omnivores,52
coastal omnivores,MONACANTHUS SP,FILEFISH,Coastal omnivores,52
coastal omnivores,MONACANTHUS TUCKERI,SLENDER FILEFISH,Coastal omnivores,52
coastal omnivores,OREOCHROMIS AUREUS,BLUE TIPALIA,Coastal omnivores,52
coastal omnivores,OREOCHROMIS MOSSAMBICUS,MOZAMBIQUE TILAPIA,Coastal omnivores,52
coastal omnivores,OSTRACIIDAE,BOXFISH,Coastal omnivores,52
coastal omnivores,OSTRACIONTIDAE,BOXFISH,Coastal omnivores,52
coastal omnivores,PERVAGOR MELANOCEPHALUS,REDTAIL FILEFISH,Coastal omnivores,52
coastal omnivores,SPHOEROIDES MARMORATUS,GUINEAN PUFFER,Coastal omnivores,52
coastal omnivores,SPHOEROIDES SP,PUFFER,Coastal omnivores,52
coastal omnivores,SPHOEROIDES TYLERI,BEARDED PUFFER,Coastal omnivores,52
coastal omnivores,STEPHANOLEPIS HISPIDUS,PLANEHEAD FILEFISH,Coastal omnivores,52
coastal omnivores,STEPHANOLEPIS SETIFER,PYGMY FILEFISH,Coastal omnivores,52
coastal omnivores,TETRAODONTIDAE,PUFFER,Coastal omnivores,52
coastal omnivores,TETRASOMUS CONCANTENATUS,TURRETFISH,Coastal omnivores,52
coastal omnivores,THAMNACONUS MODESTOIDES,MODEST FILEFISH,Coastal omnivores,52
coastal omnivores,TILAPIA MARIAE,SPOTTED TILAPIA,Coastal omnivores,52
coastal omnivores,TILAPIA SP,TILAPIA,Coastal omnivores,52
coastal omnivores,TRIACANTHIDAE,TRIPLESPINE,Coastal omnivores,52
reef omnivores,POMACANTHIDAE,ANGELFISH FAMILY,Reef omnivores,53
reef omnivores,CENTROPYGE,ANGELFISH FAMILY,Reef omnivores,53
reef omnivores,CHAETODONTIDAE,ANGELFISHES,Reef omnivores,53
reef omnivores,POMACENTRUS LEUCOSTICTUS,BEAUGREGORY,Reef omnivores,53
reef omnivores,KYPHOSUS SECTATRIX,BERMUDA CHUB,Reef omnivores,53
reef omnivores,MELICHTHYS NIGER,BLACK DURGON,Reef omnivores,53
reef omnivores,HOLACANTHUS BERMUDENSIS,BLUE ANGELFISH,Reef omnivores,53
reef omnivores,SCARUS COERULEUS,BLUE PARROTFISH,Reef omnivores,53
reef omnivores,ACANTHURUS COERULEUS,BLUE TANG,Reef omnivores,53
reef omnivores,CHAETODONTIDAE,BUTTERFLYFISHES,Reef omnivores,53
reef omnivores,CENTROPYGE ARGI,CHERUBFISH,Reef omnivores,53
reef omnivores,COREGONUS,CHUBS,Reef omnivores,53
reef omnivores,NA,COCOA DAMSELFISH,Reef omnivores,53
reef omnivores,POMACENTRIDAE,DAMSELFISH FAMILY,Reef omnivores,53
reef omnivores,ACANTHURUS CHIRURGUS,DOCTORFISH,Reef omnivores,53
reef omnivores,STATHMONOTUS STAHLI,EELGRASS BLENNY,Reef omnivores,53
reef omnivores,NICHOLSINA USTA,EMERALD PARROTFISH,Reef omnivores,53
reef omnivores,POMACANTHUS PARU,FRENCH ANGELFISH,Reef omnivores,53
reef omnivores,POMACANTHUS ARCUATUS,GRAY ANGELFISH,Reef omnivores,53
reef omnivores,ACANTHURUS RANDALLI,GULF SURGEONFISH,Reef omnivores,53
reef omnivores,SCARUS COELESTINUS,MIDNIGHT PARROTFISH,Reef omnivores,53
reef omnivores,ACANTHURUS BAHIANUS,OCEAN SURGEON,Reef omnivores,53
reef omnivores,NA,OCEAN SURGEONFISH,Reef omnivores,53
reef omnivores,SCARIDAE,PARROTFISH FAMILY,Reef omnivores,53
reef omnivores,NA,"PARROTFISH, UNIDENTIFIED",Reef omnivores,53
reef omnivores,SCARIDAE,PARROTFISHES,Reef omnivores,53
reef omnivores,SCARUS TAENIOPTERUS,PRINCESS PARROTFISH,Reef omnivores,53
reef omnivores,NA,PURPLE REEFFISH,Reef omnivores,53
reef omnivores,HOLACANTHUS CILIARIS,QUEEN ANGELFISH,Reef omnivores,53
reef omnivores,SCARUS VETULA,QUEEN PARROTFISH,Reef omnivores,53
reef omnivores,BALISTES VETULA,QUEEN TRIGGERFISH,Reef omnivores,53
reef omnivores,SCARUS GUACAMAIA,RAINBOW PARROTFISH,Reef omnivores,53
reef omnivores,SPARISOMA AUROFRENATUM,REDBAND PARROTFISH,Reef omnivores,53
reef omnivores,SPARISOMA RUBRIPINNE,REDFIN PARROTFISH,Reef omnivores,53
reef omnivores,SPARISOMA CHRYSOPTERUM,REDTAIL PARROTFISH,Reef omnivores,53
reef omnivores,HOLACANTHUS TRICOLOR,ROCK BEAUTY,Reef omnivores,53
reef omnivores,KYPHOSUS,SEA CHUB GENUS,Reef omnivores,53
reef omnivores,KYPHOSUS SPP.,SEA CHUB GENUS,Reef omnivores,53
reef omnivores,KYPHOSIDAE,SEA CHUBS,Reef omnivores,53
reef omnivores,ABUDEFDUF SAXATILIS,SERGEANT MAJOR,Reef omnivores,53
reef omnivores,NA,SPOTLIGHT PARROTFISH,Reef omnivores,53
reef omnivores,SPARISOMA VIRIDE,STOPLIGHT PARROTFISH,Reef omnivores,53
reef omnivores,SCARUS CROICENSIS,STRIPED PARROTFISH,Reef omnivores,53
reef omnivores,ACANTHURUS SPP.,SURGEONFISH GENUS,Reef omnivores,53
reef omnivores,ACANTHURUS,SURGEONFISH GENUS,Reef omnivores,53
reef omnivores,ACANTHURIDAE,SURGEONFISHES,Reef omnivores,53
reef omnivores,BALISTES VETULA,"TRIGGERFISH, QUEEN",Reef omnivores,53
reef omnivores,EUMECICHTHYS FISKI,UNICORNFISH,Reef omnivores,53
reef omnivores,KYPHOSUS INCISOR,YELLOW CHUB,Reef omnivores,53
reef omnivores,#N/A,PARROTFISH,Reef omnivores,53
reef omnivores,ABUDEFDUF TAURUS,NIGHT SERGEANT,Reef omnivores,53
reef omnivores,ACANTHUNUS BAHIANUS,OCEAN SURGEONFISH,Reef omnivores,53
reef omnivores,ACANTHURIDAE,SURGEONFISH,Reef omnivores,53
reef omnivores,ACANTHURUS SP,SURGEONFISH,Reef omnivores,53
reef omnivores,BLENNIIDAE,BLENNY,Reef omnivores,53
reef omnivores,BLENNIUS MARMOREUS,SEAWEED BLENNY,Reef omnivores,53
reef omnivores,CHAENOPSIDAE,PIKE BLENNY,Reef omnivores,53
reef omnivores,CHASMODES BOSQUIANUS,STRIPED BLENNY,Reef omnivores,53
reef omnivores,CHASMODES SABURRAE,FLORIDA BLENNY,Reef omnivores,53
reef omnivores,CHROMIS CYANEA,BLUE CHROMIS,Reef omnivores,53
reef omnivores,CHROMIS ENCHRYSURUS,YELLOWTAIL REEFFISH,Reef omnivores,53
reef omnivores,CHROMIS INSOLATUS,SUNSHINE CHROMIS,Reef omnivores,53
reef omnivores,CHROMIS MULTILINEATA,BROWN CHROMIS,Reef omnivores,53
reef omnivores,CHROMIS SCOTTI,PURPLE REEFFISH,Reef omnivores,53
reef omnivores,CHROMIS SP,CHROMIS,Reef omnivores,53
reef omnivores,ENTOMACRODUS NIGRICANS,PEARL BLENNY,Reef omnivores,53
reef omnivores,HOLACANTHUS ISABELITA,BLUE ANGELFISH,Reef omnivores,53
reef omnivores,HYPSOBLENNIUS HENTZ,FEATHER BLENNY,Reef omnivores,53
reef omnivores,KYPHOSIDAE,SEA CHUB,Reef omnivores,53
reef omnivores,KYPHOSUS SECTATRIX,BERMUDA SEA CHUB,Reef omnivores,53
reef omnivores,KYPHOSUS SP,SEA CHUB,Reef omnivores,53
reef omnivores,KYPHOSUS SP.,SEA CHUB,Reef omnivores,53
reef omnivores,LABRISOMIDAE,BLENNY,Reef omnivores,53
