"Right_limit","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40","40"
"8","4.45836752200915e-08","4.45836752200915e-08","3.82694873013354e-08","4.22716184645801e-10","9.83740212986457e-12","1.6296438707006e-11","7.88974766773861e-12","5.52968019376888e-09","4.55747500352489e-11","3.17162096284897e-12","2.75523917179064e-06","2.13611887900605e-09","2.71024073191373e-07","1.83579520998599e-11","2.8745389364024e-06","8.24973749480295e-12","5.9639892555393e-12","1.14828710002482e-10","8.30010113204791e-12","8.30010113204791e-12","1.80117481784897e-11","1.80117481784897e-11","6.25830423216835e-15","8.24350158772476e-12","8.24350158772476e-12","8.24350158772476e-12","7.20279888183128e-13","8.30010113204791e-12","1.14470267460139e-06","4.6598482546633e-15","3.21214694006249e-13","1.07698423801154e-10","1.07698423801154e-10","1.07698423801154e-10","8.24350158772476e-12","2.02230579397115e-10","2.3216242541342e-12","3.32627109460201e-17","4.01870024621196e-12","4.73006173205624e-14","4.50329484448579e-13","8.08585204509213e-14","1.22962769337426e-13","8.36935923600291e-12","1.65187493153881e-13","3.3958566502021e-11","4.6614876261562e-20","2.22297755363954e-09","6.82887853802023e-13","1.53435257520187e-14","6.17355782649252e-13","1.81853855194036e-11","1.089046278044e-12","1.13489555781324e-14","1.13489555781324e-14","1.13489555781324e-14","1.13489555781324e-14","1.13489555781324e-14","1.91474206759128e-12","3.74922799808971e-09","4.18839201761013e-12","2.41779927039768e-09","2.93590343920563e-12","3.58216391709358e-11","6.68248138655574e-12","1.45534399013781e-10","1.58352852897024e-08","4.90727062532428e-14","1.12469220766701e-15","4.65209799296917e-11","2.4814647369061e-18","1.14840125338006e-16","4.6643690693545e-25"
"9","4.5733004787592e-08","4.5733004787592e-08","3.92560424329226e-08","4.35331333011345e-10","1.01481316561716e-11","1.68094055326707e-11","8.14941369848963e-12","5.67848596404463e-09","4.70350217580755e-11","3.27773833094115e-12","2.81843755297083e-06","2.19429408428771e-09","2.77539763033408e-07","1.89243836596763e-11","2.94060806435087e-06","8.52234898148328e-12","6.1572340959796e-12","1.18443200255119e-10","8.56604670434008e-12","8.56604670434008e-12","1.86731816285807e-11","1.86731816285807e-11","6.51600025483992e-15","8.50572992518477e-12","8.50572992518477e-12","8.50572992518477e-12","7.44081442022722e-13","8.56604670434008e-12","1.17388148325968e-06","4.83957392160865e-15","3.32102302521815e-13","1.1111220033317e-10","1.1111220033317e-10","1.1111220033317e-10","8.50572992518477e-12","2.08029860342718e-10","2.39834202119469e-12","3.48478588243574e-17","4.16712669356319e-12","4.90278277001293e-14","4.66682549134686e-13","8.37329600253296e-14","1.2733397287159e-13","8.65179863551679e-12","1.72967571714639e-13","3.50853206613591e-11","4.89850757708723e-20","2.28610829275954e-09","7.06242763371682e-13","1.59135471600461e-14","6.38469481473743e-13","1.87618177467885e-11","1.12926905161464e-12","1.18410313266237e-14","1.18410313266237e-14","1.18410313266237e-14","1.18410313266237e-14","1.18410313266237e-14","1.98673628617835e-12","3.85399089312192e-09","4.34685171476881e-12","2.48646278645682e-09","3.03331748674644e-12","3.70639557737811e-11","6.94194472258851e-12","1.50039383960915e-10","1.63065165850307e-08","5.09780715414017e-14","1.16896636782475e-15","4.81663344132355e-11","2.60946154955298e-18","1.19393078880538e-16","4.95239855436422e-25"
"10","4.69119631011805e-08","4.69119631011805e-08","4.02680301233733e-08","4.48322956122818e-10","1.04686760540518e-11","1.7338519135491e-11","8.41762581339504e-12","5.83129615344812e-09","4.85420824046536e-11","3.3874062165582e-12","2.88308554473639e-06","2.25405363702083e-09","2.84212096532784e-07","1.95082923710947e-11","3.00819573723237e-06","8.8039688787605e-12","6.35674044474204e-12","1.2217146466567e-10","8.84051350381927e-12","8.84051350381927e-12","1.93589044593891e-11","1.93589044593891e-11","6.78430733725501e-15","8.7762998272378e-12","8.7762998272378e-12","8.7762998272378e-12","7.68669515067524e-13","8.84051350381927e-12","1.20380406745785e-06","5.02623142701608e-15","3.43358947763908e-13","1.14634185228855e-10","1.14634185228855e-10","1.14634185228855e-10","8.7762998272378e-12","2.13995444819564e-10","2.47759491674218e-12","3.65085475628574e-17","4.32103511491684e-12","5.08181082014893e-14","4.83629451741388e-13","8.6709583053267e-14","1.3186056832186e-13","8.94376947132677e-12","1.81114080089519e-13","3.62494608197635e-11","5.14757914364931e-20","2.35103189308318e-09","7.30396415806615e-13","1.65047452135761e-14","6.60305273280243e-13","1.93565214654435e-11","1.17097741082689e-12","1.23544428306906e-14","1.23544428306906e-14","1.23544428306906e-14","1.23544428306906e-14","1.23544428306906e-14","2.0614374842577e-12","3.96168112789918e-09","4.51130642756071e-12","2.55707629004523e-09","3.13396375798085e-12","3.83493566848091e-11","7.21148234373348e-12","1.54683819714926e-10","1.6791770926102e-08","5.29574171978452e-14","1.21498340593995e-15","4.98698818106107e-11","2.74406058539654e-18","1.24126538895868e-16","5.25821414999284e-25"
"11","4.81213139648486e-08","4.81213139648486e-08","4.13061060025422e-08","4.61702289142107e-10","1.0799345341369e-11","1.78842877713604e-11","8.69466527972019e-12","5.98821852239974e-09","5.00974311503427e-11","3.50074341434153e-12","2.9492163972838e-06","2.31544068543018e-09","2.91044839556484e-07","2.01102174887218e-11","3.07733685734925e-06","9.09489486837373e-12","6.56271118686286e-12","1.26017084530002e-10","9.12377456121177e-12","9.12377456121177e-12","2.00698086336896e-11","2.00698086336896e-11","7.06366240734025e-15","9.0554766416358e-12","9.0554766416358e-12","9.0554766416358e-12","7.94070097740856e-13","9.12377456121177e-12","1.23448938618462e-06","5.22008812493283e-15","3.54997138274262e-13","1.18267808428585e-10","1.18267808428585e-10","1.18267808428585e-10","9.0554766416358e-12","2.20132101843801e-10","2.5594667137629e-12","3.82483770916158e-17","4.4806279811903e-12","5.26737618679249e-14","5.0119175663492e-13","8.9792022054362e-14","1.36548079715521e-13","9.24559339925713e-12","1.89644276562949e-13","3.74522274545064e-11","5.4093151073351e-20","2.41779927039768e-09","7.55376128282378e-13","1.71179066379989e-14","6.8288785380202e-13","1.99700758369375e-11","1.21422622421672e-12","1.28901151805603e-14","1.28901151805603e-14","1.28901151805603e-14","1.28901151805603e-14","1.28901151805603e-14","2.13894744414065e-12","4.07238049968292e-09","4.68198296578718e-12","2.62969515920881e-09","3.23794949894025e-12","3.96793360944756e-11","7.49148540822538e-12","1.59472022944517e-10","1.72914656150076e-08","5.50136156874618e-14","1.26281193141285e-15","5.16336802893748e-11","2.88560239472269e-18","1.29047661746655e-16","5.58291416647388e-25"
"12","4.93618408728043e-08","4.93618408728043e-08","4.23709426018645e-08","4.75480902522823e-10","1.11404593283798e-11","1.8447235694663e-11","8.98082262175073e-12","6.14936373119313e-09","5.17026152059477e-11","3.61787269361144e-12","3.01686412347133e-06","2.37849955284223e-09","2.98041848506523e-07","2.07307149057758e-11","3.14806712919004e-06","9.39543446891602e-12","6.77535578124783e-12","1.29983753873273e-10","9.41611165548832e-12","9.41611165548832e-12","2.08068188692133e-11","2.08068188692133e-11","7.35452038425197e-15","9.34353415692497e-12","9.34353415692497e-12","9.34353415692497e-12","8.20310039316161e-13","9.41611165548832e-12","1.26595688169482e-06","5.42142168098337e-15","3.67029806573058e-13","1.22016608593456e-10","1.22016608593456e-10","1.22016608593456e-10","9.34353415692497e-12","2.26444737190645e-10","2.64404395351041e-12","4.00711188968469e-17","4.6461152413504e-12","5.45971758397249e-14","5.19391811260324e-13","9.29840386806851e-14","1.41402227453508e-13","9.55760292999878e-12","1.98576232258188e-13","3.86949022022222e-11","5.68435940738148e-20","2.48646278645683e-09","7.81210152227734e-13","1.77538473860365e-14","7.06242763371682e-13","2.06030783808445e-11","1.25907238683151e-12","1.34490135771525e-14","1.34490135771525e-14","1.34490135771525e-14","1.34490135771525e-14","1.34490135771525e-14","2.21937177514906e-12","4.18617309135651e-09","4.85911672015906e-12","2.70437634468455e-09","3.34538551410762e-12","4.10554400126862e-11","7.78236026195384e-12","1.64408443939912e-10","1.78060303720422e-08","5.71496510054669e-14","1.31252325449248e-15","5.34598608103773e-11","3.03444509379373e-18","1.34163887516834e-16","5.92766473580343e-25"
"13","5.06343475170689e-08","5.06343475170689e-08","4.34632297900633e-08","4.89670712016417e-10","1.1492347927041e-11","1.90279036618607e-11","9.2763979254581e-12","6.31484541803187e-09","5.33592313568329e-11","3.73892093135344e-12","3.08606351631174e-06","2.44327576968783e-09","3.05207072496481e-07","2.13703576674676e-11","3.22042307786618e-06","9.70590536089159e-12","6.99489047367812e-12","1.34075282998338e-10","9.7178155941685e-12","9.7178155941685e-12","2.15708938414849e-11","2.15708938414849e-11","7.65735491919462e-15","9.64075487094984e-12","9.64075487094984e-12","9.64075487094984e-12","8.47417076297564e-13","9.7178155941685e-12","1.29822649182767e-06","5.63052047007626e-15","3.79470323529712e-13","1.2588423655146e-10","1.2588423655146e-10","1.2588423655146e-10","9.64075487094984e-12","2.32938397316151e-10","2.7314160369825e-12","4.19807241964576e-17","4.81771459860717e-12","5.65908244250346e-14","5.38252774577822e-13","9.62895283072765e-14","1.46428935291286e-13","9.88014179542654e-12","2.07928869420789e-13","3.99788092245849e-11","5.97338872502935e-20","2.55707629004523e-09","8.07927705276297e-13","1.84134137235558e-14","7.30396415806612e-13","2.12561455566463e-11","1.30557489507709e-12","1.40321450712258e-14","1.40321450712258e-14","1.40321450712258e-14","1.40321450712258e-14","1.40321450712258e-14","2.30282005751066e-12","4.30314533529124e-09","5.04295198693858e-12","2.78117841456354e-09","3.45638628448774e-12","4.24792680659258e-11","8.08452902816032e-12","1.69497670749076e-10","1.83359077052471e-08","5.93686230078316e-14","1.36419149259711e-15","5.53506297023116e-11","3.19096527092178e-18","1.39482951260031e-16","6.29370399980186e-25"
"14","5.19396583081596e-08","5.19396583081596e-08","4.45836752200913e-08","5.04283988976938e-10","1.1855351470088e-11","1.96268494509342e-11","9.58170115319208e-12","6.4847802791661e-09","5.50689275513541e-11","3.8640192496542e-12","3.15685016686636e-06","2.50981610637669e-09","3.1254455558038e-07","2.20297365002228e-11","3.2944420679726e-06","1.00266357225152e-11","7.2215385167185e-12","1.38295602145849e-10","1.0029186502607e-11","1.0029186502607e-11","2.23630274308334e-11","2.23630274308334e-11","7.97265916674438e-15","9.94743026789886e-12","9.94743026789886e-12","9.94743026789886e-12","8.75419861738326e-13","1.0029186502607e-11","1.33131866263921e-06","5.84768398945082e-15","3.9233251322078e-13","1.29874458852907e-10","1.29874458852907e-10","1.29874458852907e-10","9.94743026789886e-12","2.39618273391469e-10","2.82167531942121e-12","4.39813325052356e-17","4.99565179680875e-12","5.86572722828449e-14","5.57798646531833e-13","9.97125247858674e-14","1.51634337567911e-13","1.02135653272788e-11","2.17722001505169e-13","4.13053166193014e-11","6.27711414833716e-20","2.62969515920882e-09","8.3555900431097e-13","1.90974833557205e-14","7.55376128282378e-13","2.19299133640828e-11","1.3537949243292e-12","1.46405603779318e-14","1.46405603779318e-14","1.46405603779318e-14","1.46405603779318e-14","1.46405603779318e-14","2.38940599166503e-12","4.42338607899701e-09","5.23374230486385e-12","2.86016160022269e-09","3.57107008959526e-12","4.39524753567154e-11","8.39843022003162e-12","1.74744433441983e-10","1.88815532909527e-08","6.16737519098565e-14","1.4178936808201e-15","5.73082713273266e-11","3.35555893927838e-18","1.4501289469394e-16","6.68234655679352e-25"
"15","5.32786189091936e-08","5.32786189091936e-08","4.5733004787592e-08","5.19333370973297e-10","1.22298210401906e-11","2.02446483971717e-11","9.89705246873049e-12","6.65928815118573e-09","5.68334045401834e-11","3.99330315773576e-12","3.22926048254943e-06","2.5781686070669e-09","3.20058439035131e-07","2.27094603572327e-11","3.3701623228816e-06","1.0357964576607e-11","7.45553039675061e-12","1.42648765269564e-10","1.03505341225484e-11","1.03505341225484e-11","2.3184250015194e-11","2.3184250015194e-11","8.30094658793192e-15","1.02638611041627e-11","1.02638611041627e-11","1.02638611041627e-11","9.04347995528054e-13","1.03505341225484e-11","1.36525436135656e-06","6.07322328765392e-15","4.05630668291458e-13","1.33991161438535e-10","1.33991161438535e-10","1.33991161438535e-10","1.02638611041627e-11","2.46489705452766e-10","2.9149172079353e-12","4.60772806082107e-17","5.18016091741368e-12","6.07991777222052e-14","5.78054298590071e-13","1.03257205367583e-13","1.57024786692057e-13","1.05582408486159e-11","2.27976375149169e-13","4.26758378779195e-11","6.59628292164444e-20","2.70437634468455e-09","8.64135299638444e-13","1.98069665949802e-14","7.81210152227729e-13","2.26250379625291e-11","1.40379590941145e-12","1.52753557700457e-14","1.52753557700457e-14","1.52753557700457e-14","1.52753557700457e-14","1.52753557700457e-14","2.47924755318328e-12","4.54698665260734e-09","5.4317508048198e-12","2.94138784356049e-09","3.68955913349013e-12","4.54767743875547e-11","8.72451937707861e-12","1.80153608506865e-10","1.94434363656443e-08","6.40683829594084e-14","1.4737098867859e-15","5.93351508409141e-11","3.52864253885105e-18","1.50762078358328e-16","7.09498818287218e-25"
"16","5.46520967837629e-08","5.46520967837629e-08","4.69119631011805e-08","5.34831872718255e-10","1.26161188095063e-11","2.08818939458259e-11","1.02227825730269e-11","6.83849209552823e-09","5.86544175681616e-11","4.12691269874224e-12","3.30333170585243e-06","2.64838262435443e-09","3.27752963697861e-07","2.34101569808381e-11","3.44762294448032e-06","1.07002421489521e-11","7.69710406836272e-12","1.47138953930499e-10","1.06821781202482e-11","1.06821781202482e-11","2.40356298103854e-11","2.40356298103854e-11","8.64275178639514e-15","1.0590357703286e-11","1.0590357703286e-11","1.0590357703286e-11","9.34232055680815e-13","1.06821781202482e-11","1.40005508966256e-06","6.30746141006264e-15","4.19379565837779e-13","1.38238353423894e-10","1.38238353423894e-10","1.38238353423894e-10","1.0590357703286e-11","2.53558186670176e-10","3.0112402623489e-12","4.82731119616503e-17","5.37148468743193e-12","6.30192961219137e-14","5.99045505391687e-13","1.06927895800653e-13","1.62606860894176e-13","1.09145480784898e-11","2.38713714125584e-13","4.40918333920083e-11","6.93168028398916e-20","2.78117841456355e-09","8.93688910332559e-13","2.05428075724516e-14","8.07927705276297e-13","2.33421963100073e-11","1.45564362804563e-12","1.59376750532844e-14","1.59376750532844e-14","1.59376750532844e-14","1.59376750532844e-14","1.59376750532844e-14","2.57246715351295e-12","4.67404093825017e-09","5.63725057273867e-12","3.02492084557455e-09","3.81197967499522e-12","4.70539370515901e-11","9.06326972622423e-12","1.85730223382565e-10","2.00220401294889e-08","6.65559912916119e-14","1.53172333002736e-15","6.14337170494102e-11","3.71065399008219e-18","1.56739194255065e-16","7.53311084471072e-25"
"17","5.60609817579304e-08","5.60609817579304e-08","4.81213139648486e-08","5.50792897323543e-10","1.30146183899595e-11","2.15391982221648e-11","1.05592330510081e-11","7.02251848526025e-09","6.0533778120359e-11","4.26499260143747e-12","3.37910193349763e-06","2.72050885490712e-09","3.35632472359427e-07","2.41324734822651e-11","3.52686393336162e-06","1.10538302384999e-11","7.94650519633409e-12","1.5177048131364e-10","1.10244484044668e-11","1.10244484044668e-11","2.49182742596056e-11","2.49182742596056e-11","8.99863137896009e-15","1.09272402603014e-11","1.09272402603014e-11","1.09272402603014e-11","9.65103630657106e-13","1.10244484044668e-11","1.43574289731882e-06","6.55073386158965e-15","4.33594483827118e-13","1.42620171003689e-10","1.42620171003689e-10","1.42620171003689e-10","1.09272402603014e-11","2.60829367739154e-10","3.11074629938248e-12","5.05735865420578e-17","5.56987479873907e-12","6.53204834750746e-14","6.20798977544605e-13","1.10729075609331e-13","1.68387372254241e-13","1.1282879550269e-11","2.49956765363714e-13","4.55548120093127e-11","7.28413140100214e-20","2.8601616002227e-09","9.24253260786316e-13","2.13059854943021e-14","8.3555900431097e-13","2.40820868224522e-11","1.50940628738419e-12","1.66287116272726e-14","1.66287116272726e-14","1.66287116272726e-14","1.66287116272726e-14","1.66287116272726e-14","2.66919180676661e-12","4.804645441357e-09","5.85052502622985e-12","3.11082611631853e-09","3.93846216223422e-12","4.86857966923176e-11","9.41517286855945e-12","1.91479461131178e-10","2.0617862161871e-08","6.914018697203e-14","1.59202050606244e-15","6.36065053685562e-11","3.90205380185553e-18","1.62953278989271e-16","7.9982880219154e-25"
"18","5.75061865967161e-08","5.75061865967161e-08","4.93618408728041e-08","5.67230247890875e-10","1.34257051945833e-11","2.22171926194671e-11","1.09067567297861e-11","7.21149709419506e-09","6.24733557240823e-11","4.4076924369784e-12","3.45661013603112e-06","2.79459937606924e-09","3.43701412215474e-07","2.48770769392493e-11","3.60792620947917e-06","1.14191025997986e-11","8.20398740546017e-12","1.56547796371115e-10","1.1377685454652e-11","1.1377685454652e-11","2.58333314739525e-11","2.58333314739525e-11","9.36916490207104e-15","1.12748391557446e-11","1.12748391557446e-11","1.12748391557446e-11","9.9699535275393e-13","1.1377685454652e-11","1.47234039613616e-06","6.80338908723514e-15","4.4829121807529e-13","1.47140881479879e-10","1.47140881479879e-10","1.47140881479879e-10","1.12748391557446e-11","2.68309061397756e-10","3.21354050027661e-12","5.29836911645327e-17","5.77559223918412e-12","6.77057000630922e-14","6.43342395613899e-13","1.1466538356048e-13","1.74373375014852e-13","1.16636410440818e-11","2.61729347138479e-13","4.70663326415421e-11","7.65450339503102e-20","2.9413878435605e-09","9.55862918514069e-13","2.20975159448099e-14","8.64135299638444e-13","2.48454300538754e-11","1.56515461373866e-12","1.73497106358689e-14","1.73497106358689e-14","1.73497106358689e-14","1.73497106358689e-14","1.73497106358689e-14","2.76955330278197e-12","4.93889936396459e-09","6.07186830545879e-12","3.19917102627776e-09","4.06914137163389e-12","5.03742502347196e-11","9.78073949276431e-12","1.9740666525533e-10","2.1231414849293e-08","7.18247202356628e-14","1.65469131535526e-15","6.58561408867036e-11","4.10332623663405e-18","1.69413727431465e-16","8.49219035804212e-25"
"19","5.89886475954433e-08","5.89886475954433e-08","5.06343475170689e-08","5.84158139448893e-10","1.38497768102766e-11","2.29165284055258e-11","1.12657180486585e-11","7.40556118840776e-09","6.44750798086209e-11","4.55516678093382e-12","3.53589617786516e-06","2.87070768346295e-09","3.51964337376422e-07","2.56446550120991e-11","3.69085163327707e-06","1.1796445338066e-11","8.46981253847267e-12","1.61475488095761e-10","1.17422406596368e-11","1.17422406596368e-11","2.67819917258447e-11","2.67819917258447e-11","9.75495575554337e-15","1.16334952796584e-11","1.16334952796584e-11","1.16334952796584e-11","1.02994093259825e-12","1.17422406596368e-11","1.50987077430112e-06","7.06578897117313e-15","4.63486099799084e-13","1.51804887417451e-10","1.51804887417451e-10","1.51804887417451e-10","1.16334952796584e-11","2.76003247073482e-10","3.31973152197207e-12","5.55086502928566e-17","5.98890763592664e-12","7.01780142638203e-14","6.66704445344374e-13","1.18741623324489e-13","1.80572174189888e-13","1.20572520338519e-11","2.74056399529161e-13","4.86280059255063e-11","8.0437074784896e-20","3.02492084557456e-09","9.88553633246494e-13","2.29184522378332e-14","8.93688910332559e-13","2.56329693980874e-11","1.6229619456222e-12","1.81019712107277e-14","1.81019712107277e-14","1.81019712107277e-14","1.81019712107277e-14","1.81019712107277e-14","2.87368838668896e-12","5.07690468006503e-09","6.30158567881432e-12","3.29002485920415e-09","4.20415655153825e-12","5.21212603903105e-11","1.01605001162294e-11","2.03517344664584e-10","2.18632258260108e-08","7.46134869293629e-14","1.71982919735377e-15","6.81853415363556e-11","4.31498053569711e-18","1.76130306921364e-16","9.01659166056815e-25"
"20","6.05093251863288e-08","6.05093251863288e-08","5.19396583081594e-08","6.01591211246316e-10","1.42872433823334e-11","2.36378773482434e-11","1.16364934412869e-11","7.60484762021334e-09","6.65409416245795e-11","4.70757538072398e-12","3.61700083778014e-06","2.94888872961371e-09","3.60425911437783e-07","2.64359165787669e-11","3.77568302730516e-06","1.2186257317316e-11","8.7442509223165e-12","1.66558289929216e-10","1.21184766671899e-11","1.21184766671899e-11","2.77654889972828e-11","2.77654889972828e-11","1.01566321851773e-14","1.20035603659035e-11","1.20035603659035e-11","1.20035603659035e-11","1.06397519478023e-12","1.21184766671899e-11","1.54835781106757e-06","7.33830935508656e-15","4.7919601376373e-13","1.56616730931932e-10","1.56616730931932e-10","1.56616730931932e-10","1.20035603659035e-11","2.83918075663343e-10","3.42943161196392e-12","5.81539373647336e-17","6.21010161145426e-12","7.27406064987674e-14","6.90914854162219e-13","1.22962769337426e-13","1.86991334479166e-13","1.24641461494213e-11","2.86964037254669e-13","5.02414959393672e-11","8.45270119567924e-20","3.11082611631853e-09","1.02236237736265e-12","2.37698868184867e-14","9.24253260786313e-13","2.64454718126634e-11","1.68290433022842e-12","1.8886848812139e-14","1.8886848812139e-14","1.8886848812139e-14","1.8886848812139e-14","1.8886848812139e-14","2.9817389452284e-12","5.21876621306096e-09","6.53999396392321e-12","3.38345886645121e-09","4.34365157058793e-12","5.39288579386535e-11","1.05550058549529e-11","2.09817178795572e-10","2.25138384277803e-08","7.75105341655607e-14","1.78753126980391e-15","7.05969213778776e-11","4.53755220757633e-18","1.83113172034796e-16","9.57337527136751e-25"
"21","6.20692045607128e-08","6.20692045607128e-08","5.32786189091936e-08","6.1954453941198e-10","1.47385280111206e-11","2.4381932360918e-11","1.20194717304537e-11","7.8094969246739e-09","6.86729962247119e-11","4.86508332866253e-12","3.69996582989685e-06","3.02919896362778e-09","3.69090910112283e-07","2.7251592389517e-11","3.86246419833107e-06","1.2588950581971e-11","9.02758164305495e-12","1.71801084308774e-10","1.25067677447659e-11","1.25067677447659e-11","2.87851025849681e-11","2.87851025849681e-11","1.05748483058327e-14","1.23853973371036e-11","1.23853973371036e-11","1.23853973371036e-11","1.09913411466404e-12","1.25067677447659e-11","1.5878258918229e-06","7.62134057649482e-15","4.95438417045496e-13","1.61581098112799e-10","1.61581098112799e-10","1.61581098112799e-10","1.23853973371036e-11","2.92059874451029e-10","3.54275672695088e-12","6.09252866567465e-17","6.43946515274976e-12","7.53967733244392e-14","7.16004429002158e-13","1.2733397287159e-13","1.93638689500021e-13","1.28847716542673e-11","3.00479604997281e-13","5.19085219758383e-11","8.8824907785997e-20","3.19917102627777e-09","1.0573273877048e-12","2.4652952716893e-14","9.55862918514069e-13","2.72837285658581e-11","1.7450606234737e-12","1.97057576713633e-14","1.97057576713633e-14","1.97057576713633e-14","1.97057576713633e-14","1.97057576713633e-14","3.09385220007645e-12","5.36459171538551e-09","6.78742196459347e-12","3.47954632285248e-09","4.48777507102291e-12","5.57991440880037e-11","1.09648292233308e-11","2.16312022890624e-10","2.31838121591076e-08","8.05200661955162e-14","1.85789847354798e-15","7.30937939993518e-11","4.7716043829511e-18","1.90372879936074e-16","1.01645408305711e-24"
"22","6.36692963073254e-08","6.36692963073254e-08","5.46520967837627e-08","6.38033649992662e-10","1.52040671612822e-11","2.51494081678421e-11","1.241505453581e-11","8.0196534187024e-09","7.08733645082192e-11","5.02786124078801e-12","3.78483382512961e-06","3.11169637195009e-09","3.77964223925256e-07","2.80924357417912e-11","3.95123995996043e-06","1.30049507924072e-11","9.32009282968194e-12","1.77208907357354e-10","1.29075001518145e-11","1.29075001518145e-11","2.98421587643636e-11","2.98421587643636e-11","1.10102851666297e-14","1.27793806605632e-11","1.27793806605632e-11","1.27793806605632e-11","1.13545485641498e-12","1.29075001518145e-11","1.62830002353809e-06","7.91528802784314e-15","5.12231358430229e-13","1.66702823587098e-10","1.66702823587098e-10","1.66702823587098e-10","1.27793806605632e-11","3.00435152165072e-10","3.65982665540544e-12","6.38287057147349e-17","6.67729999409261e-12","7.81499316730769e-14","7.4200509550825e-13","1.3186056832186e-13","2.00522351347051e-13","1.33195919393415e-11","3.1463173533203e-13","5.36308603742155e-11","9.33413362254414e-20","3.29002485920415e-09","1.09348820882334e-12","2.55688250559391e-14","9.88553633246491e-13","2.8148556007193e-11","1.80951259373435e-12","2.05601733388639e-14","2.05601733388639e-14","2.05601733388639e-14","2.05601733388639e-14","2.05601733388639e-14","3.21018090843784e-12","5.51449195034661e-09","7.04421092428797e-12","3.57836258418649e-09","4.63668062707168e-12","5.77342929178177e-11","1.1390564965001e-11","2.23007913439792e-10","2.38737231744033e-08","8.36464505106066e-14","1.93103572302294e-15","7.56789760366719e-11","5.01772923943046e-18","1.97920406339025e-16","1.07922114581003e-24"
"23","6.53106370670113e-08","6.53106370670113e-08","5.60609817579304e-08","6.57074532380044e-10","1.5684311083872e-11","2.5941041990853e-11","1.28236566950449e-11","8.23546530283415e-09","7.31442353305537e-11","5.19608544167892e-12","3.87164847313161e-06","3.19644052023234e-09","3.87050860974841e-07","2.89592231758987e-11","4.04205615577689e-06","1.34346976748915e-11","9.62208194713077e-12","1.82786953721095e-10","1.33210725240192e-11","1.33210725240192e-11","3.09380325148643e-11","3.09380325148643e-11","1.14636518600123e-14","1.3185896715508e-11","1.3185896715508e-11","1.3185896715508e-11","1.17297581228334e-12","1.33210725240192e-11","1.66980585061178e-06","8.22057273715643e-15","5.29593498469426e-13","1.71986895227724e-10","1.71986895227724e-10","1.71986895227724e-10","1.3185896715508e-11","3.09050604182064e-10","3.78076514419442e-12","6.68704883765551e-17","6.92391901399914e-12","8.10036232482505e-14","7.68949938658198e-13","1.36548079715522e-13","2.07650720491713e-13","1.37690860335746e-11","3.29450409384493e-13","5.54103464132007e-11","9.8087408875694e-20","3.38345886645122e-09","1.13088573770068e-12","2.65187226150497e-14","1.02236237736265e-12","2.90407963624724e-11","1.87634502941529e-12","2.14516353430264e-14","2.14516353430264e-14","2.14516353430264e-14","2.14516353430264e-14","2.14516353430264e-14","3.33088357118162e-12","5.66858077625856e-09","7.31071499675496e-12","3.67998514627415e-09","4.79052690859604e-12","5.97365539059723e-11","1.18328309159469e-11","2.29911073791338e-10","2.45841647734554e-08","8.6894224180519e-14","2.00705206268335e-15","7.83555908181401e-11","5.27654949982755e-18","2.05767162100815e-16","1.1458641378669e-24"
"24","6.69942902043291e-08","6.69942902043291e-08","5.75061865967159e-08","6.76683653138315e-10","1.61797242518179e-11","2.67575942574923e-11","1.32457066989144e-11","8.45708476573601e-09","7.54878676808207e-11","5.36993815545232e-12","3.96045442474343e-06","3.28349259634112e-09","3.96355949758527e-07","2.9852755192171e-11","4.13495968301402e-06","1.38786454863874e-11","9.93385609877645e-12","1.88540581559234e-10","1.37478962698466e-11","1.37478962698466e-11","3.20741493083191e-11","3.20741493083191e-11","1.19356866764777e-14","1.36053441720061e-11","1.36053441720061e-11","1.36053441720061e-11","1.21173664318619e-12","1.37478962698466e-11","1.71236967111802e-06","8.53763197108743e-15","5.47544130216087e-13","1.7743845901094e-10","1.7743845901094e-10","1.7743845901094e-10","1.36053441720061e-11","3.17913117879084e-10","3.90570002938344e-12","7.00572284154382e-17","7.179646646823e-12","8.39615190809566e-14","7.96873244862873e-13","1.41402227453508e-13","2.15032496033821e-13","1.42337491316081e-11","3.4496702034545e-13","5.72488762665245e-11","1.03074802322416e-19","3.47954632285248e-09","1.16956227000471e-12","2.75039094520536e-14","1.0573273877048e-12","2.99613185539982e-11","1.94564585049156e-12","2.2381749964157e-14","2.2381749964157e-14","2.2381749964157e-14","2.2381749964157e-14","2.2381749964157e-14","3.45612464880262e-12","5.82697523292422e-09","7.58730173446357e-12","3.78449370575396e-09","4.94947785016544e-12","6.18082545436284e-11","1.22922689011126e-11","2.37027919935878e-10","2.53157479116465e-08","9.02681004375293e-14","2.08606082958188e-15","8.1126872137965e-11","5.54872000771616e-18","2.1392501047364e-16","1.21662240176357e-24"
